Scheme_Code,ISIN_Div_Payout_ISIN_Growth,ISIN_Div_Reinvestment,Scheme_Name,Net_Asset_Value,Date,Scheme_Type,Scheme_Category,Mutual_Fund_Family
147728,INF174KA1EU2,INF174KA1EV0,Kotak Pioneer Fund- Regular Plan- Reinvestment of Income Distribution cum capital withdrawal option,30.519,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Kotak Mahindra Mutual Fund
147725,INF174KA1EX6,INF174KA1EY4,Kotak Pioneer Fund-Direct Plan-Reinvestment of Income Distribution cum capital withdrawal option,32.982,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Kotak Mahindra Mutual Fund
151881,INF174KA1OL0,-,Kotak Quant Fund - Direct Plan - Growth Option,16.004,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Kotak Mahindra Mutual Fund
151880,INF174KA1OM8,INF174KA1ON6,Kotak Quant Fund - Direct plan - IDCW Payout,16.005,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Kotak Mahindra Mutual Fund
151878,INF174KA1OI6,-,Kotak Quant Fund - Regular Plan - Growth Option,15.961,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Kotak Mahindra Mutual Fund
151879,INF174KA1OJ4,INF174KA1OK2,Kotak Quant Fund - Regular Plan - IDCW Payout,15.961,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Kotak Mahindra Mutual Fund
152462,INF174KA1QZ5,-,Kotak Technology Fund - Direct Plan - Growth Option,12.77,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Kotak Mahindra Mutual Fund
152463,INF174KA1RA6,INF174KA1RB4,Kotak Technology Fund - Direct Plan - IDCW Option,12.77,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Kotak Mahindra Mutual Fund
152460,INF174KA1QW2,-,Kotak Technology Fund - Regular Plan - Growth Option,12.68,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Kotak Mahindra Mutual Fund
152461,INF174KA1QX0,INF174KA1QY8,Kotak Technology Fund - Regular Plan - IDCW Option,12.681,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Kotak Mahindra Mutual Fund
134017,INF767K01NK6,-,LIC MF Banking and Financial Services Fund-Direct Plan-Growth,22.1358,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,LIC Mutual Fund
133908,INF767K01NJ8,INF767K01NL4,LIC MF Banking and Financial Services Fund-Direct Plan-IDCW,21.9931,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,LIC Mutual Fund
134016,INF767K01NH2,-,LIC MF Banking and Financial Services Fund-Regular Plan-Growth,19.8509,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,LIC Mutual Fund
134015,INF767K01NG4,INF767K01NI0,LIC MF Banking and Financial Services Fund-Regular Plan-IDCW,19.8474,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,LIC Mutual Fund
152024,INF397L01LK4,-,LIC MF Healthcare Fund-Direct Plan-Growth,31.4022,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,LIC Mutual Fund
152023,INF397L01LH0,INF397L01LI8,LIC MF Healthcare Fund-Direct Plan-IDCW,31.3976,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,LIC Mutual Fund
152025,INF397L01LG2,-,LIC MF Healthcare Fund-Regular Plan-Growth,29.0833,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,LIC Mutual Fund
152026,INF397L01LD9,INF397L01LE7,LIC MF Healthcare Fund-Regular Plan-IDCW,29.0837,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,LIC Mutual Fund
120351,INF767K01GW5,-,LIC MF Infrastructure Fund-Direct Plan-Growth,59.1939,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,LIC Mutual Fund
120350,INF767K01GV7,INF767K01GX3,LIC MF Infrastructure Fund-Direct Plan-IDCW,58.1264,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,LIC Mutual Fund
107763,INF767K01501,-,LIC MF Infrastructure Fund-Regular Plan-Growth,52.4848,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,LIC Mutual Fund
107764,INF767K01485,INF767K01493,LIC MF Infrastructure Fund-Regular Plan-IDCW,52.4862,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,LIC Mutual Fund
152045,INF174V01BQ4,-,Mahindra Manulife Business Cycle Fund - Direct Plan - Growth,15.9813,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mahindra Manulife Mutual Fund
152048,INF174V01BR2,INF174V01BS0,Mahindra Manulife Business Cycle Fund - Direct Plan - IDCW,15.9813,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mahindra Manulife Mutual Fund
152047,INF174V01BO9,INF174V01BP6,Mahindra Manulife Business Cycle Fund - Regular Plan - IDCW,15.6993,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mahindra Manulife Mutual Fund
152046,INF174V01BN1,-,Mahindra Manulife Business Cycle Fund-  Regular Plan - Growth,15.6993,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mahindra Manulife Mutual Fund
145357,INF174V01689,INF174V01671,Mahindra Manulife Consumption Fund - Direct Plan - IDCW,21.8966,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mahindra Manulife Mutual Fund
145356,INF174V01663,-,Mahindra Manulife Consumption Fund - Direct Plan -Growth,26.7735,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mahindra Manulife Mutual Fund
145358,INF174V01655,INF174V01648,Mahindra Manulife Consumption Fund - Regular Plan - IDCW,19.5031,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mahindra Manulife Mutual Fund
145355,INF174V01630,-,Mahindra Manulife Consumption Fund- Regular Plan - Growth,24.2529,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mahindra Manulife Mutual Fund
148624,INF769K01GW1,INF769K01GY7,Mirae Asset Banking and Financial Services Fund Direct  IDCW,19.738,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mirae Asset Mutual Fund
148623,INF769K01GX9,-,Mirae Asset Banking and Financial Services Fund Direct Growth,19.809,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mirae Asset Mutual Fund
148621,INF769K01GU5,-,Mirae Asset Banking and Financial Services Fund Regular Growth,18.661,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mirae Asset Mutual Fund
148622,INF769K01GT7,INF769K01GV3,Mirae Asset Banking and Financial Services Fund Regular IDCW,18.685,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mirae Asset Mutual Fund
118837,INF769K01BL5,-,Mirae Asset Great Consumer Fund - Direct Plan - Growth,116.098,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mirae Asset Mutual Fund
114931,INF769K01135,-,Mirae Asset Great Consumer Fund - Regular Plan - Growth option,98.634,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mirae Asset Mutual Fund
118838,INF769K01BM3,INF769K01BN1,Mirae Asset Great Consumer Fund Direct IDCW,75.56,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mirae Asset Mutual Fund
114930,INF769K01150,INF769K01143,Mirae Asset Great Consumer Fund Regular IDCW,29.934,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mirae Asset Mutual Fund
143785,INF769K01EA2,-,Mirae Asset Healthcare Fund -Regular Growth,38.738,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mirae Asset Mutual Fund
143783,INF769K01ED6,-,Mirae Asset Healthcare Fund Direct Growth,42.642,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mirae Asset Mutual Fund
143784,INF769K01EE4,INF769K01EF1,Mirae Asset Healthcare Fund Direct IDCW,30.292,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mirae Asset Mutual Fund
143786,INF769K01EB0,INF769K01EC8,Mirae Asset Healthcare Fund Regular IDCW,26.896,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Mirae Asset Mutual Fund
118588,INF204K01D22,-,Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Bonus Option,626.0282,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Nippon India Mutual Fund
118589,INF204K01XO1,-,Nippon India Banking & Financial Services Fund - Direct Plan Growth Plan - Growth Option,626.0282,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Nippon India Mutual Fund
101864,INF204K01893,INF204K01901,Nippon India Banking & Financial Services Fund - IDCW Option,71.7799,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Nippon India Mutual Fund
118591,INF204K01XM5,INF204K01XN3,Nippon India Banking & Financial Services Fund- DIRECT Plan - IDCW Option,105.1923,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Nippon India Mutual Fund
101863,INF204K01919,-,Nippon India Banking & Financial Services Fund-Growth Plan-Bonus Option,577.1086,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Nippon India Mutual Fund
101862,INF204K01927,-,Nippon India Banking & Financial Services Fund-Growth Plan-Growth Option,577.1086,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Nippon India Mutual Fund
118725,INF204K01G37,INF204K01G45,NIPPON INDIA CONSUMPTION FUND - DIRECT Plan - IDCW Option,66.4258,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Nippon India Mutual Fund
118722,INF204K01G29,-,Nippon India Consumption Fund - Direct Plan Growth Plan - Bonus,234.2797,30-Aug-2024,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Nippon India Mutual Fund
